Time(s),Speed(km/h)
413,92.8857
414,94.2674
415,95.6141
416,96.4713
417,97.226
418,97.978
419,97.6025
420,96.3091
421,96.1219
422,96.0351
423,95.9033
424,95.7724
425,95.6964
426,95.898
427,96.5466
428,97.1976
429,97.8334
430,98.4069
431,98.9682
432,99.4666
433,99.9538
434,100.2479
435,100.0952
436,99.2781
437,98.5463
438,97.824
439,97.1358
440,96.5338
441,95.9473
442,95.376
443,94.9763
444,94.8618
445,94.756
446,94.6279
447,94.521
448,94.4092
449,94.3006
450,94.1935
451,94.1669
452,94.2475
453,94.3313
454,94.9009
455,96.1469
456,97.1457
457,98.0673
458,98.9953
459,99.1032
460,98.8618
461,98.6421
462,98.4253
463,98.072
464,96.8024
465,95.4861
466,94.6269
467,94.4763
468,94.4242
469,94.8227
470,96.0012
471,96.6738
472,95.8555
473,94.5667
474,93.2744
475,91.9984
476,90.7347
477,89.4815
478,88.2456
479,85.4321
480,80.3758
481,72.9877
482,66.3703
483,57.9574
484,46.4774
485,34.1102
486,26.3982
487,27.9342
488,33.2838
489,38.5198
490,43.7241
491,48.5971
492,49.9189
493,50.8957
494,51.2041
495,51.0471
496,50.3037
497,49.5723
498,48.8498
499,48.1394
500,47.4371
501,46.7472
502,46.066
503,46.181
504,47.5795
505,48.2878
506,46.8606
507,46.9861
508,48.295
509,47.665
510,46.9328
511,45.4264
512,43.2534
513,40.4613
514,36.6107
515,33.2929
516,29.9361
517,26.2102
518,22.2252
519,18.1992
520,14.113
521,10.1545
522,8.9717
523,7.278
524,6.051
525,4.3474
526,2.4117
527,0.5713
528,0.0506
529,0.0267
530,0.4602
531,2.3346
532,5.1835
533,9.133
534,14.4578
535,17.8294
536,18.4176
537,17.767
538,14.6566
539,15.0555
540,17.5551
541,18.3574
542,17.7416
543,13.7912
544,6.7863
545,0.0
546,0.1214
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,0.0
560,0.0
561,0.0
562,0.0
563,0.0
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,0.4031
572,1.6738
573,5.1543
574,9.0698
575,13.8134
576,19.9046
577,26.0022
578,30.4999
579,33.8918
580,34.562
581,35.3438
582,38.1182
583,38.7536
584,35.4656
585,28.4334
586,23.0509
587,22.4421
588,25.6678
589,30.0362
590,34.3972
591,38.547
592,42.4174
593,45.1515
594,48.1115
595,49.4358
596,49.6698
597,49.9105
598,50.1533
599,49.7839
600,49.063
601,48.6494
602,49.027
603,49.6618
604,50.4236
605,51.1751
606,51.9234
607,52.658
608,52.1809
609,49.9909
610,43.662
611,35.8412
612,29.536
613,23.8403
614,15.4256
615,10.2954
616,11.836
617,17.6471
618,23.5625
619,29.2691
620,34.3965
621,35.2446
622,36.7823
623,36.8825
624,37.023
625,37.5384
626,36.9969
627,36.5698
628,36.1503
629,35.7385
630,35.8946
631,37.2795
632,38.7656
633,40.4657
634,42.1007
635,43.6978
636,43.5814
637,45.5211
638,44.8575
639,44.5492
640,46.1094
641,47.5113
642,47.8653
643,48.1733
644,48.5515
645,47.9598
646,46.7444
647,44.5596
648,43.5746
649,41.8447
650,40.7366
651,41.1534
652,44.6883
653,47.6202
654,49.7454
655,51.9074
656,53.98
657,55.6052
658,55.3942
659,55.9867
660,56.8697
661,57.7032
662,58.5243
663,59.2402
664,59.7896
665,60.2178
666,60.6348
667,61.0055
668,60.8034
669,60.0424
670,59.2472
671,58.5133
672,58.0719
673,57.9694
674,57.8654
675,57.7633
676,57.6666
677,57.6203
678,57.5855
679,57.5518
680,57.5191
681,57.2684
682,56.7385
683,56.1903
684,55.4253
