time(s),speed(km/h)
401,0
402,0
403,4.1842944
404,9.4951296
405,14.8059648
406,20.1168
407,25.4276352
408,30.7384704
409,36.0493056
410,40.2336
411,41.1992064
412,44.25696
413,46.670976
414,48.28032
415,48.4412544
416,48.28032
417,47.7975168
418,47.1537792
419,46.3491072
420,45.061632
421,40.2336
422,34.9227648
423,29.6119296
424,24.3010944
425,18.9902592
426,13.679424
427,8.3685888
428,3.0577536
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,5.3108352
449,10.6216704
450,15.9325056
451,21.2433408
452,26.554176
453,31.8650112
454,37.1758464
455,42.4866816
456,44.7397632
457,46.8319104
458,50.694336
459,53.108352
460,54.0739584
461,56.0051712
462,56.4879744
463,57.2926464
464,58.0973184
465,57.936384
466,58.0973184
467,58.2582528
468,57.936384
469,57.4535808
470,57.936384
471,57.936384
472,57.2926464
473,57.131712
474,56.9707776
475,56.6489088
476,56.6489088
477,56.6489088
478,56.6489088
479,56.6489088
480,56.6489088
481,56.32704
482,56.4879744
483,56.6489088
484,57.131712
485,56.6489088
486,56.32704
487,56.32704
488,56.32704
489,56.0051712
490,55.6833024
491,55.522368
492,53.913024
493,51.499008
494,48.4412544
495,45.061632
496,41.038272
497,36.21024
498,31.8650112
499,26.554176
500,21.2433408
501,16.5762432
502,11.5872768
503,6.437376
504,1.609344
505,0
506,0
507,0
508,0
509,0
510,0
511,1.9312128
512,5.632704
513,8.851392
514,10.460736
515,13.679424
516,15.4497024
517,16.898112
518,19.1511936
519,22.530816
520,25.749504
521,28.4853888
522,30.577536
523,32.3478144
524,33.796224
525,35.405568
526,37.014912
527,38.3023872
528,39.428928
529,40.0726656
530,40.2336
531,40.2336
532,40.2336
533,40.2336
534,40.2336
535,40.2336
536,41.1992064
537,41.5210752
538,41.842944
539,41.1992064
540,40.5554688
541,40.2336
542,40.2336
543,40.2336
544,39.2679936
545,37.1758464
546,31.8650112
547,26.554176
548,21.2433408
549,15.9325056
550,10.6216704
551,5.3108352
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
